,Player,Tm,Pos,G_x,MP_x,PER,TS%,3PAr,TRB%,USG%,TOV%,ORB%,G_y,MP_y,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
623,Timothe Luwawu-Cabarrot,BRK,SG,47,853,11.0,0.599,0.595,7.7,16.8,10.8,3.6,47,853,269,62,160,55,109,69,81,29,98,127,29,18,7,37,106,365
624,Trey Lyles,SAS,PF,63,1271,12.6,0.557,0.49,15.3,13.6,9.7,6.0,63,1271,343,65,168,88,175,33,45,71,290,361,69,28,28,39,98,404
625,Daryl Macon,MIA,SG,4,14,-3.1,0.5,0.667,0.0,15.7,40.0,0.0,4,14,3,1,2,0,1,0,0,0,0,0,1,0,0,2,1,3
626,J.P. Macura,CLE,SG,1,1,0.0,,,0.0,0.0,,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Josh Magette,ORL,PG,8,38,5.1,0.37799999999999995,0.267,8.5,23.7,23.9,2.7,8,38,15,1,4,4,11,1,2,1,5,6,5,3,1,5,4,12
628,Ian Mahinmi,WAS,C,38,808,14.2,0.545,0.124,14.7,15.7,14.8,10.1,38,808,210,5,26,99,184,70,113,78,140,218,49,31,44,45,114,283
629,Thon Maker,DET,C,60,776,13.7,0.5820000000000001,0.332,12.2,16.1,15.7,7.8,60,776,193,22,64,71,129,73,110,54,113,167,43,25,39,45,102,281
630,Terance Mann,LAC,SG,41,362,10.6,0.545,0.253,7.9,12.6,16.5,2.9,41,362,79,7,20,30,59,18,27,10,45,55,53,11,5,18,46,99
631,Boban Marjanovic,DAL,C,44,422,25.7,0.612,0.081,24.5,26.9,11.3,16.6,44,422,211,4,17,117,194,43,57,66,131,197,20,8,10,30,56,289
632,Lauri Markkanen,CHI,PF,50,1492,14.3,0.56,0.536,11.6,21.1,11.0,4.2,50,1492,591,109,317,142,274,126,153,60,253,313,74,42,23,81,96,737
633,Caleb Martin,CHO,SF,18,317,12.0,0.595,0.44,6.5,15.0,13.9,3.3,18,317,84,20,37,17,47,17,21,10,28,38,23,12,7,15,32,111
634,Cody Martin,CHO,SF,48,903,10.5,0.505,0.37200000000000005,9.6,13.6,15.7,4.4,48,903,207,18,77,71,130,42,65,38,120,158,95,39,9,44,78,238
635,Jeremiah Martin,BRK,PG,9,99,21.8,0.541,0.34,5.2,26.7,6.3,1.1,9,99,53,5,18,19,35,11,14,1,9,10,18,7,2,4,7,64
636,Kelan Martin,MIN,SF,31,495,9.2,0.506,0.53,10.2,17.8,9.3,2.5,31,495,181,25,96,46,85,30,31,12,84,96,23,7,9,20,51,197
637,Frank Mason III,MIL,PG,9,118,16.9,0.53,0.41200000000000003,8.0,24.3,15.8,4.5,9,118,51,6,21,17,30,10,17,5,14,19,29,5,1,11,11,62
638,Garrison Mathews,WAS,SG,18,227,13.1,0.691,0.821,5.8,14.5,10.1,2.8,18,227,56,19,46,5,10,31,34,6,18,24,10,8,1,8,32,98
639,Wesley Matthews,MIL,SG,67,1635,8.1,0.547,0.7040000000000001,5.0,12.5,8.7,1.4,67,1635,422,108,297,59,125,52,68,22,144,166,92,38,9,43,103,494
640,Luc Mbah a Moute,HOU,PF,3,25,6.4,0.425,0.4,4.2,11.4,14.5,4.2,3,25,5,0,2,2,3,1,2,1,1,2,0,2,0,1,0,5
641,Patrick McCaw,TOR,SF,37,908,7.3,0.5,0.43799999999999994,5.0,9.4,14.6,2.3,37,908,162,23,71,44,91,13,18,19,67,86,79,39,4,29,60,170
642,CJ McCollum,POR,SG,70,2556,17.0,0.541,0.37799999999999995,6.1,25.9,8.1,1.9,70,2556,1356,194,512,417,844,140,185,46,251,297,310,54,42,127,183,1556
643,T.J. McConnell,IND,PG,71,1326,16.5,0.54,0.040999999999999995,7.8,17.5,18.9,3.2,71,1326,411,5,17,207,394,35,42,38,151,189,355,56,11,100,73,464
644,Jalen McDaniels,CHO,PF,16,293,10.7,0.574,0.34299999999999997,12.1,13.3,12.4,5.4,16,293,70,9,24,24,46,14,17,15,50,65,13,8,3,11,36,89
645,Doug McDermott,IND,PF,69,1372,14.4,0.62,0.537,7.0,19.6,6.8,2.1,69,1372,547,128,294,139,253,48,58,26,148,174,78,12,5,42,117,710
646,JaVale McGee,LAL,C,68,1130,19.4,0.652,0.02,18.9,14.8,13.9,12.2,68,1130,306,3,6,192,300,53,82,125,265,390,37,36,94,55,159,446
647,Rodney McGruder,LAC,SG,56,871,6.7,0.47700000000000004,0.49200000000000005,9.0,10.6,10.9,3.6,56,871,181,24,89,48,92,19,34,29,122,151,36,26,8,24,74,187
648,Alfonzo McKinnie,CLE,SF,40,593,8.7,0.493,0.38,10.6,15.2,12.3,6.9,40,593,171,14,65,59,106,22,31,37,76,113,14,23,8,26,72,182
649,Jordan McLaughlin,MIN,PG,30,590,16.3,0.5870000000000001,0.42700000000000005,4.4,15.8,13.7,1.2,30,590,178,29,76,58,102,26,39,7,42,49,125,34,4,31,31,229
650,Ben McLemore,HOU,SG,71,1619,11.8,0.622,0.8290000000000001,5.1,16.0,8.0,1.3,71,1619,545,181,452,61,93,50,67,21,136,157,58,45,16,50,155,715
651,Jordan McRae,TOT,SG,37,784,14.2,0.515,0.344,8.7,24.4,9.4,2.4,37,784,366,45,126,104,240,83,109,18,106,124,93,21,16,43,73,426
652,Jordan McRae,TOT,SG,37,784,14.2,0.515,0.344,8.7,24.4,9.4,2.4,29,654,317,40,106,93,211,64,83,17,87,104,82,19,15,38,61,370
653,Jordan McRae,TOT,SG,37,784,14.2,0.515,0.344,8.7,24.4,9.4,2.4,4,32,6,2,4,0,2,3,4,1,4,5,4,2,1,0,2,9
654,Jordan McRae,TOT,SG,37,784,14.2,0.515,0.344,8.7,24.4,9.4,2.4,4,98,43,3,16,11,27,16,22,0,15,15,7,0,0,5,10,47
655,Jordan McRae,TOT,SG,29,654,15.2,0.523,0.33399999999999996,8.7,24.9,9.7,2.7,37,784,366,45,126,104,240,83,109,18,106,124,93,21,16,43,73,426
656,Jordan McRae,TOT,SG,29,654,15.2,0.523,0.33399999999999996,8.7,24.9,9.7,2.7,29,654,317,40,106,93,211,64,83,17,87,104,82,19,15,38,61,370
657,Jordan McRae,TOT,SG,29,654,15.2,0.523,0.33399999999999996,8.7,24.9,9.7,2.7,4,32,6,2,4,0,2,3,4,1,4,5,4,2,1,0,2,9
658,Jordan McRae,TOT,SG,29,654,15.2,0.523,0.33399999999999996,8.7,24.9,9.7,2.7,4,98,43,3,16,11,27,16,22,0,15,15,7,0,0,5,10,47
659,Jordan McRae,TOT,SG,4,32,16.7,0.58,0.667,8.8,10.5,0.0,3.5,37,784,366,45,126,104,240,83,109,18,106,124,93,21,16,43,73,426
660,Jordan McRae,TOT,SG,4,32,16.7,0.58,0.667,8.8,10.5,0.0,3.5,29,654,317,40,106,93,211,64,83,17,87,104,82,19,15,38,61,370
661,Jordan McRae,TOT,SG,4,32,16.7,0.58,0.667,8.8,10.5,0.0,3.5,4,32,6,2,4,0,2,3,4,1,4,5,4,2,1,0,2,9
662,Jordan McRae,TOT,SG,4,32,16.7,0.58,0.667,8.8,10.5,0.0,3.5,4,98,43,3,16,11,27,16,22,0,15,15,7,0,0,5,10,47
663,Jordan McRae,TOT,SG,4,98,6.5,0.446,0.37200000000000005,8.7,25.7,8.7,0.0,37,784,366,45,126,104,240,83,109,18,106,124,93,21,16,43,73,426
664,Jordan McRae,TOT,SG,4,98,6.5,0.446,0.37200000000000005,8.7,25.7,8.7,0.0,29,654,317,40,106,93,211,64,83,17,87,104,82,19,15,38,61,370
665,Jordan McRae,TOT,SG,4,98,6.5,0.446,0.37200000000000005,8.7,25.7,8.7,0.0,4,32,6,2,4,0,2,3,4,1,4,5,4,2,1,0,2,9
666,Jordan McRae,TOT,SG,4,98,6.5,0.446,0.37200000000000005,8.7,25.7,8.7,0.0,4,98,43,3,16,11,27,16,22,0,15,15,7,0,0,5,10,47
667,Nicolo Melli,NOP,C,60,1042,11.4,0.556,0.638,9.2,15.7,11.5,3.9,60,1042,323,69,206,67,117,54,73,38,142,180,82,34,23,46,124,395
668,De'Anthony Melton,MEM,PG,60,1167,13.5,0.501,0.349,9.9,19.2,15.6,4.0,60,1167,401,40,140,121,261,93,121,43,177,220,175,77,20,84,109,455
669,Chimezie Metu,SAS,PF,18,105,22.2,0.608,0.048,16.9,23.7,17.3,12.3,18,105,42,0,2,24,40,10,13,12,21,33,10,3,6,10,7,58
670,Khris Middleton,MIL,SF,62,1853,21.1,0.619,0.374,10.2,26.4,11.6,2.5,62,1853,947,147,354,324,593,208,227,44,338,382,265,53,7,137,142,1297
671,Eric Mika,SAC,PF,1,19,13.9,0.773,0.0,20.7,8.9,0.0,11.6,1,19,3,0,0,2,3,2,2,2,5,7,0,0,0,0,5,6
672,C.J. Miles,WAS,SG,10,161,11.1,0.47200000000000003,0.593,4.1,18.6,5.6,2.6,10,161,59,11,35,8,24,15,20,4,8,12,12,10,4,4,14,64
673,Malcolm Miller,TOR,SF,28,162,6.7,0.5379999999999999,0.759,5.2,9.6,11.0,1.3,28,162,29,8,22,4,7,3,8,2,14,16,11,5,2,4,18,35
674,Patty Mills,SAS,PG,66,1485,14.8,0.5920000000000001,0.674,3.9,20.4,7.7,1.6,66,1485,598,154,403,104,195,97,112,22,86,108,118,53,6,54,105,767
675,Paul Millsap,DEN,PF,51,1240,16.9,0.591,0.28300000000000003,13.2,20.0,12.3,8.9,51,1240,438,54,124,157,314,115,141,98,195,293,83,44,30,70,150,591
676,Shake Milton,PHI,SG,40,805,14.4,0.617,0.48700000000000004,6.0,18.9,13.3,2.1,40,805,277,58,135,76,142,51,65,15,73,88,104,20,7,47,92,377
677,Donovan Mitchell,UTA,SG,69,2364,18.8,0.5579999999999999,0.35200000000000004,7.1,30.8,11.0,2.6,69,2364,1342,173,473,429,869,278,322,53,251,304,294,70,14,184,172,1655
678,Naz Mitrou-Long,IND,SG,5,47,7.8,0.41200000000000003,0.706,8.2,18.7,15.0,0.0,5,47,17,2,12,4,5,0,0,0,7,7,8,1,1,3,2,14
679,Adam Mokoka,CHI,SG,11,112,8.2,0.5379999999999999,0.536,4.9,12.1,6.3,6.6,11,112,28,6,15,6,13,2,4,7,3,10,4,4,0,2,17,32
680,Malik Monk,CHO,SG,55,1169,12.6,0.53,0.418,7.3,22.9,12.6,2.4,55,1169,488,58,204,154,284,82,100,27,130,157,114,25,16,77,74,564
681,Matt Mooney,CLE,SG,4,19,8.1,0.25,0.5,8.8,9.0,0.0,0.0,4,19,4,0,2,1,2,0,0,0,3,3,1,2,1,0,1,2
682,E'Twaun Moore,NOP,SG,56,1020,11.3,0.51,0.382,6.8,19.9,8.1,3.2,56,1020,437,63,167,123,270,31,45,31,100,131,78,32,11,40,80,466
683,Ja Morant,MEM,PG,67,2074,17.4,0.556,0.191,6.6,25.9,17.0,2.6,67,2074,937,60,179,387,758,239,308,51,208,259,488,58,18,220,110,1193
684,Juwan Morgan,UTA,PF,21,134,10.1,0.648,0.308,11.9,11.0,17.8,8.5,21,134,26,3,8,12,18,3,4,10,19,29,6,1,2,6,19,36
685,Marcus Morris,TOT,SF-PF,62,1936,14.3,0.57,0.43,8.5,21.9,9.7,3.2,62,1936,810,142,348,213,462,181,220,59,252,311,86,47,30,97,180,1033
686,Marcus Morris,TOT,SF-PF,62,1936,14.3,0.57,0.43,8.5,21.9,9.7,3.2,43,1387,636,116,264,165,372,163,198,48,185,233,59,34,17,73,128,841
687,Marcus Morris,TOT,SF-PF,62,1936,14.3,0.57,0.43,8.5,21.9,9.7,3.2,19,549,174,26,84,48,90,18,22,11,67,78,27,13,13,24,52,192
688,Marcus Morris,TOT,SF-PF,43,1387,16.5,0.5820000000000001,0.415,9.0,24.4,9.2,3.6,62,1936,810,142,348,213,462,181,220,59,252,311,86,47,30,97,180,1033
689,Marcus Morris,TOT,SF-PF,43,1387,16.5,0.5820000000000001,0.415,9.0,24.4,9.2,3.6,43,1387,636,116,264,165,372,163,198,48,185,233,59,34,17,73,128,841
690,Marcus Morris,TOT,SF-PF,43,1387,16.5,0.5820000000000001,0.415,9.0,24.4,9.2,3.6,19,549,174,26,84,48,90,18,22,11,67,78,27,13,13,24,52,192
691,Marcus Morris,TOT,SF-PF,19,549,8.9,0.523,0.483,7.4,15.8,11.6,2.1,62,1936,810,142,348,213,462,181,220,59,252,311,86,47,30,97,180,1033
692,Marcus Morris,TOT,SF-PF,19,549,8.9,0.523,0.483,7.4,15.8,11.6,2.1,43,1387,636,116,264,165,372,163,198,48,185,233,59,34,17,73,128,841
693,Marcus Morris,TOT,SF-PF,19,549,8.9,0.523,0.483,7.4,15.8,11.6,2.1,19,549,174,26,84,48,90,18,22,11,67,78,27,13,13,24,52,192
694,Markieff Morris,TOT,PF,58,1187,12.5,0.565,0.498,10.3,20.9,13.3,3.8,58,1187,458,88,228,115,230,66,85,40,178,218,77,31,17,76,133,560
695,Markieff Morris,TOT,PF,58,1187,12.5,0.565,0.498,10.3,20.9,13.3,3.8,44,988,389,75,189,100,200,61,79,24,149,173,69,26,11,70,104,486
696,Markieff Morris,TOT,PF,58,1187,12.5,0.565,0.498,10.3,20.9,13.3,3.8,14,199,69,13,39,15,30,5,6,16,29,45,8,5,6,6,29,74
697,Markieff Morris,TOT,PF,44,988,12.7,0.573,0.486,9.9,21.8,14.2,2.7,58,1187,458,88,228,115,230,66,85,40,178,218,77,31,17,76,133,560
698,Markieff Morris,TOT,PF,44,988,12.7,0.573,0.486,9.9,21.8,14.2,2.7,44,988,389,75,189,100,200,61,79,24,149,173,69,26,11,70,104,486
699,Markieff Morris,TOT,PF,44,988,12.7,0.573,0.486,9.9,21.8,14.2,2.7,14,199,69,13,39,15,30,5,6,16,29,45,8,5,6,6,29,74
700,Markieff Morris,TOT,PF,14,199,11.5,0.516,0.565,12.4,16.5,7.7,8.9,58,1187,458,88,228,115,230,66,85,40,178,218,77,31,17,76,133,560
701,Markieff Morris,TOT,PF,14,199,11.5,0.516,0.565,12.4,16.5,7.7,8.9,44,988,389,75,189,100,200,61,79,24,149,173,69,26,11,70,104,486
702,Markieff Morris,TOT,PF,14,199,11.5,0.516,0.565,12.4,16.5,7.7,8.9,14,199,69,13,39,15,30,5,6,16,29,45,8,5,6,6,29,74
703,Monte Morris,DEN,PG,73,1636,14.9,0.545,0.304,4.7,17.5,8.1,1.6,73,1636,566,65,172,195,394,75,89,24,113,137,255,55,17,53,73,660
704,Johnathan Motley,LAC,PF,13,41,28.5,0.774,0.067,12.7,23.5,21.7,7.8,13,41,15,1,1,10,14,5,7,3,7,10,8,3,0,5,6,28
705,Emmanuel Mudiay,UTA,PG,54,850,13.0,0.5429999999999999,0.266,8.2,22.6,17.3,2.4,54,850,327,30,87,121,240,63,83,18,108,126,116,24,10,76,72,395
706,Mychal Mulder,GSW,SG,7,204,7.8,0.5329999999999999,0.7759999999999999,6.1,16.2,6.5,1.5,7,204,67,16,52,10,15,9,12,3,20,23,8,2,1,5,20,77
707,Dejounte Murray,SAS,PG,66,1687,16.2,0.524,0.174,12.2,20.8,15.4,4.4,66,1687,637,41,111,253,526,91,114,69,314,383,271,111,17,125,143,720
708,Jamal Murray,DEN,PG,59,1904,17.7,0.5589999999999999,0.36200000000000004,6.9,25.2,11.5,2.7,59,1904,894,112,324,296,570,163,185,45,191,236,284,67,17,127,102,1091
709,Dzanan Musa,BRK,SF,40,487,9.4,0.484,0.45299999999999996,9.1,20.1,15.4,4.6,40,487,172,19,78,45,94,45,60,21,65,86,43,15,1,36,30,192
710,Mike Muscala,OKC,C,47,572,12.5,0.569,0.757,10.4,16.6,7.9,3.2,47,572,189,54,143,23,46,18,22,16,92,108,40,9,12,17,58,226
711,Sviatoslav Mykhailiuk,DET,SF,56,1265,11.2,0.578,0.7040000000000001,4.7,17.1,12.3,1.5,56,1265,405,115,285,51,120,57,70,17,87,104,106,41,4,61,87,504
712,Abdel Nader,OKC,SF,55,867,11.3,0.591,0.48700000000000004,6.4,17.0,12.8,1.8,55,867,263,48,128,75,135,51,66,14,86,100,38,23,20,43,78,345
713,Larry Nance Jr.,CLE,C,56,1472,17.3,0.608,0.369,15.4,15.2,11.5,7.9,56,1472,431,56,159,173,272,50,74,106,303,409,123,56,22,60,91,564
714,Shabazz Napier,TOT,PG,56,1344,13.8,0.552,0.526,6.3,20.0,19.7,2.0,56,1344,456,76,240,112,216,126,153,26,132,158,262,69,11,128,101,578
715,Shabazz Napier,TOT,PG,56,1344,13.8,0.552,0.526,6.3,20.0,19.7,2.0,36,856,283,47,159,67,124,72,88,17,93,110,187,40,7,76,62,347
716,Shabazz Napier,TOT,PG,56,1344,13.8,0.552,0.526,6.3,20.0,19.7,2.0,20,488,173,29,81,45,92,54,65,9,39,48,75,29,4,52,39,231
717,Shabazz Napier,TOT,PG,36,856,13.9,0.539,0.562,6.8,19.1,19.1,2.0,56,1344,456,76,240,112,216,126,153,26,132,158,262,69,11,128,101,578
718,Shabazz Napier,TOT,PG,36,856,13.9,0.539,0.562,6.8,19.1,19.1,2.0,36,856,283,47,159,67,124,72,88,17,93,110,187,40,7,76,62,347
719,Shabazz Napier,TOT,PG,36,856,13.9,0.539,0.562,6.8,19.1,19.1,2.0,20,488,173,29,81,45,92,54,65,9,39,48,75,29,4,52,39,231
720,Shabazz Napier,TOT,PG,20,488,13.6,0.573,0.46799999999999997,5.4,21.6,20.5,1.9,56,1344,456,76,240,112,216,126,153,26,132,158,262,69,11,128,101,578
721,Shabazz Napier,TOT,PG,20,488,13.6,0.573,0.46799999999999997,5.4,21.6,20.5,1.9,36,856,283,47,159,67,124,72,88,17,93,110,187,40,7,76,62,347
722,Shabazz Napier,TOT,PG,20,488,13.6,0.573,0.46799999999999997,5.4,21.6,20.5,1.9,20,488,173,29,81,45,92,54,65,9,39,48,75,29,4,52,39,231
723,Raul Neto,PHI,PG,54,668,12.7,0.5670000000000001,0.396,5.0,18.7,16.2,1.8,54,668,222,34,88,67,134,39,47,11,50,61,95,24,6,47,50,275
724,Malik Newman,CLE,SG,1,4,-11.4,0.34700000000000003,0.5,0.0,41.5,25.8,0.0,1,4,2,0,1,0,1,2,2,0,0,0,0,0,0,1,0,2
725,Georges Niang,UTA,PF,66,923,11.7,0.589,0.6990000000000001,7.6,17.2,8.3,1.9,66,923,322,90,225,51,97,20,24,15,112,127,44,18,5,30,75,392
726,Joakim Noah,LAC,C,5,50,11.1,0.608,0.0,16.6,14.7,34.2,10.7,5,50,8,0,0,4,8,6,8,5,11,16,7,1,1,6,9,14
727,Nerlens Noel,OKC,C,61,1127,20.4,0.711,0.011000000000000001,14.7,14.9,17.3,9.2,61,1127,269,1,3,183,266,80,106,91,209,300,57,59,91,66,166,449
728,Zach Norvell,TOT,SG,5,41,2.6,0.402,0.667,7.9,16.1,19.4,0.0,5,41,12,3,8,0,4,1,1,0,6,6,3,2,0,3,4,10
729,Zach Norvell,TOT,SG,5,41,2.6,0.402,0.667,7.9,16.1,19.4,0.0,2,5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
730,Zach Norvell,TOT,SG,5,41,2.6,0.402,0.667,7.9,16.1,19.4,0.0,3,36,11,3,8,0,3,1,1,0,5,5,3,2,0,3,4,10
731,Zach Norvell,TOT,SG,2,5,-5.6,0.0,0.0,10.9,8.4,0.0,0.0,5,41,12,3,8,0,4,1,1,0,6,6,3,2,0,3,4,10
732,Zach Norvell,TOT,SG,2,5,-5.6,0.0,0.0,10.9,8.4,0.0,0.0,2,5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
733,Zach Norvell,TOT,SG,2,5,-5.6,0.0,0.0,10.9,8.4,0.0,0.0,3,36,11,3,8,0,3,1,1,0,5,5,3,2,0,3,4,10
734,Zach Norvell,TOT,SG,3,36,3.7,0.43700000000000006,0.727,7.5,17.1,20.8,0.0,5,41,12,3,8,0,4,1,1,0,6,6,3,2,0,3,4,10
735,Zach Norvell,TOT,SG,3,36,3.7,0.43700000000000006,0.727,7.5,17.1,20.8,0.0,2,5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
736,Zach Norvell,TOT,SG,3,36,3.7,0.43700000000000006,0.727,7.5,17.1,20.8,0.0,3,36,11,3,8,0,3,1,1,0,5,5,3,2,0,3,4,10
737,Jaylen Nowell,MIN,SG,15,151,10.5,0.47100000000000003,0.491,4.5,17.3,4.7,2.0,15,151,53,3,26,16,27,16,17,3,10,13,19,3,1,3,11,57
738,Frank Ntilikina,NYK,PG,57,1187,9.8,0.49700000000000005,0.41100000000000003,5.4,15.4,16.5,2.0,57,1187,333,44,137,87,196,51,59,23,98,121,172,54,16,71,142,357
739,Kendrick Nunn,MIA,SG,67,1962,12.9,0.534,0.428,5.1,24.1,10.6,1.2,67,1962,914,137,391,264,523,85,100,21,159,180,220,56,15,114,152,1024
740,Jusuf Nurkic,POR,C,8,253,22.6,0.5670000000000001,0.092,16.9,24.0,13.2,9.6,8,253,109,2,10,52,99,31,35,23,59,82,32,11,16,19,39,141
741,David Nwaba,BRK,SF,20,268,14.0,0.627,0.39399999999999996,8.7,14.2,8.8,3.2,20,268,71,12,28,25,43,18,27,8,37,45,8,11,12,8,32,104
742,Royce O'Neale,UTA,PF,71,2049,9.5,0.578,0.6679999999999999,10.4,9.6,13.5,1.5,71,2049,365,92,244,66,121,42,55,27,362,389,180,59,32,61,202,450
743,Kyle O'Quinn,PHI,C,29,313,18.6,0.544,0.318,20.5,15.7,17.6,12.0,29,313,85,7,27,35,58,11,20,34,82,116,51,7,24,20,37,102
744,Semi Ojeleye,BOS,PF,69,1011,7.7,0.562,0.648,7.7,9.7,8.3,2.8,69,1011,196,48,127,32,69,28,32,26,119,145,37,21,5,19,80,236
745,Jahlil Okafor,NOP,C,30,467,18.3,0.642,0.019,14.4,19.9,16.7,10.9,30,467,162,1,3,100,159,40,62,48,79,127,37,7,22,38,67,243
746,Elie Okobo,PHO,PG,55,719,10.6,0.516,0.392,6.9,14.8,15.2,2.4,55,719,181,25,71,47,110,50,71,16,74,90,115,24,4,38,54,219
747,Josh Okogie,MIN,SG,62,1547,11.5,0.5529999999999999,0.387,9.1,15.1,15.3,5.7,62,1547,398,41,154,129,244,152,191,87,181,268,99,68,26,87,139,533
748,KZ Okpala,MIA,SF,5,26,13.7,0.595,0.2,10.8,11.7,14.5,4.5,5,26,5,0,1,3,4,1,2,1,4,5,1,2,1,1,2,7
749,Victor Oladipo,IND,SG,19,528,11.3,0.506,0.423,7.8,26.5,14.7,1.9,19,528,246,33,104,64,142,48,59,9,66,75,56,17,4,47,36,275
750,Kelly Olynyk,MIA,C,67,1300,14.6,0.621,0.588,13.1,17.4,13.8,3.9,67,1300,398,95,234,89,164,86,100,44,261,305,116,45,23,71,173,549
751,Miye Oni,UTA,SG,10,109,9.7,0.512,0.594,8.6,15.3,10.5,5.2,10,109,32,7,19,5,13,4,5,5,12,17,4,4,2,4,9,35
752,Cedi Osman,CLE,SF,65,1910,10.7,0.552,0.527,6.7,16.6,12.3,2.2,65,1910,609,123,321,143,288,63,94,39,192,231,154,54,16,91,160,718
753,Kelly Oubre Jr.,PHO,SF,56,1933,14.9,0.56,0.37200000000000005,10.4,22.4,8.2,3.8,56,1933,826,108,307,265,519,192,246,67,294,361,85,71,40,83,192,1046
754,Tariq Owens,PHO,PF,3,15,8.4,0.34,0.4,11.1,16.7,0.0,14.6,3,15,5,0,2,1,3,2,2,2,1,3,0,1,0,0,1,4
755,Jeremy Pargo,GSW,PG,3,44,12.6,0.557,0.318,3.7,25.7,15.1,2.4,3,44,22,3,7,8,15,0,1,1,2,3,8,1,0,4,8,25
756,Jabari Parker,TOT,PF,38,917,18.0,0.5710000000000001,0.27699999999999997,12.6,24.0,12.1,7.1,38,917,429,32,119,187,310,61,81,61,153,214,68,45,16,64,99,531
757,Jabari Parker,TOT,PF,38,917,18.0,0.5710000000000001,0.27699999999999997,12.6,24.0,12.1,7.1,32,837,393,31,115,167,278,53,72,54,137,191,58,42,15,60,93,480
758,Jabari Parker,TOT,PF,38,917,18.0,0.5710000000000001,0.27699999999999997,12.6,24.0,12.1,7.1,6,80,36,1,4,20,32,8,9,7,16,23,10,3,1,4,6,51
759,Jabari Parker,TOT,PF,32,837,17.2,0.565,0.293,12.3,24.0,12.4,6.9,38,917,429,32,119,187,310,61,81,61,153,214,68,45,16,64,99,531
760,Jabari Parker,TOT,PF,32,837,17.2,0.565,0.293,12.3,24.0,12.4,6.9,32,837,393,31,115,167,278,53,72,54,137,191,58,42,15,60,93,480
761,Jabari Parker,TOT,PF,32,837,17.2,0.565,0.293,12.3,24.0,12.4,6.9,6,80,36,1,4,20,32,8,9,7,16,23,10,3,1,4,6,51
762,Jabari Parker,TOT,PF,6,80,26.5,0.638,0.111,16.2,23.8,9.1,9.6,38,917,429,32,119,187,310,61,81,61,153,214,68,45,16,64,99,531
763,Jabari Parker,TOT,PF,6,80,26.5,0.638,0.111,16.2,23.8,9.1,9.6,32,837,393,31,115,167,278,53,72,54,137,191,58,42,15,60,93,480
764,Jabari Parker,TOT,PF,6,80,26.5,0.638,0.111,16.2,23.8,9.1,9.6,6,80,36,1,4,20,32,8,9,7,16,23,10,3,1,4,6,51
765,Chandler Parsons,ATL,SF,5,54,5.6,0.389,0.778,7.0,16.1,14.3,2.0,5,54,18,4,14,1,4,0,0,1,6,7,3,4,1,3,3,14
766,Eric Paschall,GSW,PF,60,1654,14.5,0.5710000000000001,0.20199999999999999,9.0,21.4,11.4,5.2,60,1654,640,37,129,281,511,164,212,82,193,275,127,32,13,94,125,837
767,Anzejs Pasecniks,WAS,C,27,437,11.3,0.551,0.026000000000000002,13.4,15.8,14.5,10.1,27,437,116,0,3,61,113,34,58,42,65,107,18,9,12,24,75,156
768,Patrick Patterson,LAC,PF,59,776,11.5,0.58,0.738,10.1,14.7,7.7,4.8,59,776,233,67,172,28,61,35,43,35,116,151,41,7,3,21,54,292
769,Justin Patton,OKC,C,5,24,4.7,0.45,0.4,11.5,22.0,16.7,4.7,5,24,10,1,4,3,6,0,0,1,4,5,2,0,0,2,4,9
770,Chris Paul,OKC,PG,70,2208,21.7,0.61,0.34299999999999997,8.7,23.3,13.8,1.3,70,2208,887,111,304,323,583,253,279,26,323,349,472,111,11,161,158,1232
771,Cameron Payne,PHO,PG,8,183,15.7,0.612,0.426,9.4,19.1,13.4,2.4,8,183,68,15,29,18,39,6,7,4,27,31,24,8,2,11,20,87
772,Elfrid Payton,NYK,PG,45,1246,16.0,0.47,0.157,9.1,19.5,16.7,4.3,45,1246,440,14,69,179,371,49,86,52,160,212,323,70,17,96,89,449
773,Gary Payton II,WAS,PG,29,432,11.3,0.473,0.397,10.1,13.4,14.3,6.3,29,432,116,13,46,35,70,4,8,26,54,80,48,33,7,20,54,113
774,Norvel Pelle,PHI,C,24,232,10.5,0.526,0.021,17.1,13.4,24.9,9.5,24,232,48,0,1,25,47,7,14,20,52,72,8,3,31,18,55,57
775,Theo Pinson,BRK,SG,33,365,5.2,0.37,0.516,7.7,22.3,16.9,2.9,33,365,155,15,80,30,75,15,16,10,44,54,56,17,4,33,35,120
776,Mason Plumlee,DEN,C,61,1057,18.8,0.613,0.017,16.8,18.0,18.7,10.4,61,1057,288,0,5,177,283,83,155,98,219,317,154,33,38,82,143,437
777,Jakob Poeltl,SAS,C,66,1171,19.1,0.612,0.0,17.3,13.2,15.1,12.1,66,1171,266,0,0,166,266,40,86,131,244,375,116,37,95,54,126,372
778,Vincent Poirier,BOS,C,22,130,12.7,0.525,0.055999999999999994,17.7,15.4,17.0,10.8,22,130,36,1,2,16,34,6,7,13,30,43,8,2,9,8,25,41
