,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
162,Justin Jackson,DAL,PF,0.3771043771043771,0.3857958600999286,0.18814088274632193,0.3076923076923078,0.6153846153846153,0.16681901279707495,0.18969465648854963,0.2123287671232877,0.11909262759924386,0.5263157894736841,0.32,0.34,0.45,0.24,0.23,0.09,0.09,0.14,0.23,0.19,0.11,0.19,0.11,0.05,0.16,0.24
163,Reggie Jackson,LAC,PG,0.6296296296296297,0.6891506067094932,0.4614355773517611,0.3076923076923078,0.4358974358974359,0.08729433272394885,0.6354961832061068,0.3554033485540335,0.29111531190926276,0.31578947368421056,0.73,0.42,0.5,0.52,0.62,0.36,0.34,0.12,0.13,0.1,0.61,0.29,0.03,0.53,0.31,0.57
164,LeBron James,LAL,PG,0.8484848484848485,0.9800142755174874,0.9384752563530986,0.5769230769230769,0.3333333333333333,0.40904936014625237,0.8221374045801526,0.8112633181126333,0.6370510396975425,0.6315789473684211,0.84,0.34,0.43,0.89,0.79,0.5,0.6,0.2,0.53,0.42,0.81,0.48,0.19,0.77,0.08,0.81
165,James Johnson,MIN,PF,0.6430976430976431,0.5117773019271947,0.36647347302719574,0.3846153846153848,0.4358974358974359,0.2641681901279708,0.3553435114503816,0.2442922374429224,0.4064272211720227,0.5263157894736841,0.4,0.26,0.34,0.41,0.38,0.19,0.24,0.18,0.34,0.28,0.38,0.48,0.36,0.51,0.43,0.35
166,Stanley Johnson,TOR,PF,0.7003367003367004,0.41755888650963596,0.12215782434239858,0.038461538461538505,0.5256410256410255,0.24588665447897629,0.31641221374045797,0.08828006088280063,0.33648393194706994,0.4736842105263159,0.38,0.28,0.42,0.24,0.31,0.15,0.15,0.14,0.32,0.24,0.19,0.62,0.11,0.37,0.39,0.22
167,Tyler Johnson,BRK,SG,0.5892255892255892,0.6359743040685224,0.3272403031654035,0.3461538461538463,0.5256410256410255,0.14488117001828155,0.3511450381679389,0.27777777777777785,0.33459357277882795,0.31578947368421056,0.44,0.36,0.43,0.3,0.36,0.24,0.25,0.12,0.21,0.15,0.29,0.43,0.19,0.26,0.25,0.35
168,Nikola Jokic,DEN,C,0.9393939393939394,0.726623840114204,0.8345965225144895,0.5769230769230769,0.2692307692307692,0.676873857404022,0.5583969465648855,0.678082191780822,0.5689981096408318,0.7894736842105264,0.62,0.22,0.3,0.74,0.66,0.39,0.39,0.59,0.7,0.68,0.63,0.52,0.25,0.6,0.41,0.6
169,Damian Jones,ATL,C,0.006734006734006734,0.19593147751605994,0.3272403031654035,0.8076923076923079,0.03846153846153846,0.36700182815356497,0.08473282442748094,0.26484018264840187,0.1058601134215501,0.7368421052631576,0.1,0.0,0.03,0.44,0.32,0.23,0.27,0.51,0.33,0.4,0.08,0.33,0.5,0.19,0.88,0.23
170,Derrick Jones,MIA,SF,0.23232323232323232,0.3836545324768022,0.3446277307177887,0.4999999999999999,0.37179487179487175,0.2783363802559415,0.16145038167938933,0.2732115677321157,0.25897920604914937,0.4736842105263159,0.24,0.14,0.24,0.35,0.3,0.24,0.27,0.43,0.25,0.3,0.06,0.48,0.31,0.09,0.45,0.25
171,Tyus Jones,MEM,PG,0.7070707070707071,0.33261955745895777,0.3571110120374498,0.26923076923076933,0.4358974358974359,0.058957952468007335,0.18549618320610686,0.2853881278538813,0.18714555765595464,0.15789473684210528,0.27,0.24,0.28,0.26,0.3,0.12,0.12,0.04,0.11,0.06,0.67,0.81,0.06,0.21,0.12,0.21
172,DeAndre Jordan,BRK,C,0.8686868686868687,0.769093504639543,0.644672313865359,0.8076923076923079,0.0,0.9355575868372943,0.2064885496183206,0.547945205479452,0.7107750472589792,0.7368421052631576,0.16,0.0,0.0,0.54,0.39,0.32,0.51,0.78,1.0,0.96,0.12,0.19,0.47,0.33,0.31,0.31
173,Cory Joseph,SAC,PG,0.98989898989899,0.5999286224125625,0.2501114578689255,0.1923076923076923,0.358974358974359,0.13848263254113347,0.21908396946564887,0.25722983257229837,0.3780718336483932,0.31578947368421056,0.28,0.16,0.23,0.29,0.35,0.12,0.12,0.1,0.18,0.14,0.42,0.48,0.08,0.28,0.2,0.2
174,Frank Kaminsky,PHO,C,0.7373737373737373,0.47287651677373294,0.35621934908604547,0.3076923076923078,0.5256410256410255,0.3075868372943328,0.40381679389312974,0.2541856925418569,0.29300567107750475,0.7894736842105264,0.5,0.4,0.49,0.34,0.39,0.26,0.3,0.22,0.38,0.31,0.2,0.24,0.19,0.23,0.24,0.4
175,Enes Kanter,BOS,C,0.835016835016835,0.47715917201998564,0.7770842621489077,0.6153846153846154,0.03846153846153846,0.8089579524680073,0.5148854961832061,0.4779299847792998,0.34782608695652173,0.6842105263157894,0.59,0.04,0.04,0.9,0.83,0.4,0.41,0.98,0.71,0.83,0.11,0.19,0.22,0.47,0.43,0.59
176,Luke Kennard,DET,SG,0.20875420875420875,0.5228408279800142,0.2893446277307178,0.4230769230769233,0.6153846153846153,0.14259597806215726,0.3179389312977099,0.25570776255707767,0.24007561436672967,0.4210526315789476,0.44,0.5,0.52,0.25,0.28,0.16,0.14,0.06,0.23,0.15,0.28,0.24,0.08,0.23,0.18,0.36
177,Michael Kidd-Gilchrist,DAL,SF-PF,0.5016835016835017,0.5249821556031405,0.294694605439144,0.3076923076923078,0.08974358974358974,0.35786106032906767,0.21412213740458014,0.29071537290715377,0.34782608695652173,0.4736842105263159,0.28,0.04,0.04,0.44,0.5,0.25,0.26,0.39,0.38,0.37,0.1,0.38,0.25,0.14,0.35,0.25
178,Maxi Kleber,DAL,C,0.3872053872053872,0.4475374732334047,0.33169861792242533,0.5384615384615384,0.6794871794871795,0.34552102376599636,0.1541984732824427,0.3234398782343988,0.31568998109640833,0.6842105263157894,0.25,0.38,0.46,0.18,0.15,0.12,0.11,0.39,0.37,0.37,0.1,0.19,0.47,0.16,0.39,0.24
179,Brandon Knight,DET,PG,0.22895622895622897,0.574589578872234,0.23941150245207315,0.1923076923076923,0.5641025641025641,0.08135283363802559,0.516793893129771,0.17884322678843229,0.08317580340264652,0.26315789473684237,0.64,0.44,0.56,0.39,0.49,0.3,0.29,0.08,0.14,0.1,0.39,0.33,0.08,0.56,0.24,0.46
180,Kevin Knox,NYK,SF,0.12794612794612795,0.5385438972162739,0.11502452073116362,0.07692307692307679,0.5641025641025641,0.21526508226691046,0.40267175572519087,0.05251141552511417,0.1720226843100189,0.5263157894736841,0.55,0.42,0.53,0.26,0.41,0.24,0.29,0.14,0.31,0.24,0.08,0.24,0.17,0.28,0.31,0.36
181,Furkan Korkmaz,PHI,SG,0.10774410774410774,0.3087080656673804,0.2224699063753901,0.3461538461538463,0.782051282051282,0.15722120658135283,0.32061068702290074,0.22754946727549472,0.20982986767485823,0.5263157894736841,0.46,0.62,0.7,0.15,0.2,0.18,0.17,0.08,0.24,0.16,0.14,0.33,0.06,0.16,0.25,0.38
182,Luke Kornet,CHI,C,0.0,0.2751605995717344,0.35176103432902367,0.3076923076923078,0.8205128205128205,0.2559414990859233,0.30114503816793897,0.1971080669710807,0.13043478260869565,0.8947368421052629,0.45,0.58,0.7,0.16,0.17,0.11,0.12,0.22,0.32,0.28,0.18,0.29,0.5,0.14,0.24,0.34
183,Kyle Korver,MIL,SF,0.8282828282828283,0.5139186295503212,0.24966562639322334,0.6153846153846154,0.923076923076923,0.11791590493601466,0.23053435114503815,0.2640791476407915,0.27977315689981097,0.5263157894736841,0.33,0.66,0.66,0.06,0.07,0.09,0.06,0.02,0.21,0.14,0.16,0.24,0.14,0.21,0.24,0.31
184,Rodions Kurucs,BRK,PF,0.026936026936026935,0.33297644539614557,0.18591172536781098,0.3846153846153848,0.5769230769230769,0.303473491773309,0.2732824427480916,0.16057838660578388,0.2457466918714556,0.6315789473684211,0.37,0.32,0.43,0.29,0.29,0.17,0.18,0.24,0.38,0.34,0.11,0.43,0.17,0.4,0.55,0.3
185,Kyle Kuzma,LAL,PF,0.3569023569023569,0.7619557458957887,0.3397235844850647,0.3461538461538463,0.5128205128205129,0.2819926873857404,0.5110687022900764,0.2351598173515982,0.4064272211720227,0.5789473684210523,0.66,0.44,0.57,0.49,0.5,0.26,0.29,0.2,0.38,0.31,0.16,0.19,0.14,0.4,0.24,0.53
